IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,49804,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1700579940098,1700579940115
17,10.215.173.1,53037,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1700579940117,1700579940121
6,10.215.173.1,35447,74.125.130.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1234,1184,7,8,1700579940136,1700580001835
17,10.215.173.1,51511,10.215.173.2,53,0,Root,DNS,Closed,app-measurement.com,65,112,1,1,1700579982721,1700579983048
17,10.215.173.1,65003,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1700579983032,1700579983049
17,10.215.173.1,42787,10.215.173.2,53,0,Root,DNS,Closed,app-measurement.com,65,100,1,1,1700579983055,1700579983060
6,10.215.173.1,40787,142.250.196.46,443,10010,Google Backup Transport,HTTPS,Closed,app-measurement.com,2184,1167,9,9,1700579983067,1700580047463
17,10.215.173.1,35485,142.250.193.170,443,10010,Google Backup Transport,QUIC,Closed,play.googleapis.com,12222,6098,30,28,1700579983069,1700579984803
17,10.215.173.1,51366,142.250.193.170,443,10010,Google Backup Transport,QUIC,Closed,play.googleapis.com,13225,5135,22,20,1700579983479,1700579984141
17,10.215.173.1,50948,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1700580002538,1700580002555
17,10.215.173.1,47478,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1700580002556,1700580002560
6,10.215.173.1,38158,74.125.130.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1234,1184,7,8,1700580002570,1700580067611
17,10.215.173.1,58292,10.215.173.2,53,0,Root,DNS,Closed,az.appstore.vivo.com.cn,69,229,1,1,1700580021102,1700580021783
17,10.215.173.1,34467,10.215.173.2,53,0,Root,DNS,Closed,az.appstore.vivo.com.cn,69,274,1,1,1700580021788,1700580022400
6,10.215.173.1,46024,122.10.255.26,80,1000,Android,HTTP,Closed,az.appstore.vivo.com.cn,653,168,5,4,1700580022412,1700580022425
6,10.215.173.1,45814,156.59.239.218,8888,10139,Push Notification Engine,MQTT,Closed,,383,274,4,4,1700580065166,1700580127706
17,10.215.173.1,51846,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1700580082619,1700580082633
17,10.215.173.1,40936,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1700580082635,1700580082639
6,10.215.173.1,39851,74.125.130.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1234,1184,7,8,1700580082648,1700580142733
17,10.215.173.1,20112,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1700580162710,1700580162725
17,10.215.173.1,21619,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1700580162727,1700580162732
6,10.215.173.1,47757,64.233.170.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1234,1184,7,8,1700580162741,1700580223387
17,10.215.173.1,9356,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,64,1,1,1700580194414,1700580194438
17,10.215.173.1,15245,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,162,1,1,1700580194440,1700580194444
6,10.215.173.1,60494,103.73.195.9,80,10125,TouchPal 2015,HTTP,Closed,usa.ime.cootek.com,878,976,7,6,1700580194454,1700580201633
17,10.215.173.1,2611,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1700580240048,1700580240409
17,10.215.173.1,21936,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1700580240413,1700580240439
6,10.215.173.1,44853,64.233.170.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1234,1184,7,8,1700580240459,1700580303889
17,10.215.173.1,18377,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1700580322905,1700580322931
17,10.215.173.1,1404,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1700580322934,1700580322937
6,10.215.173.1,40445,64.233.170.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1274,1224,8,9,1700580322945,1700580384162
17,10.215.173.1,46308,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,174,1,1,1700580344576,1700580344589
17,10.215.173.1,63442,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,162,1,1,1700580344591,1700580344596
6,10.215.173.1,54914,216.58.196.174,443,10010,Google Backup Transport,HTTPS,Closed,android.apis.google.com,2479,1544,7,6,1700580344601,1700580345103
6,10.215.173.1,38215,156.59.239.218,8888,10139,Push Notification Engine,MQTT,Closed,,383,234,4,3,1700580389257,1700580389460
17,10.215.173.1,65145,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1700580390465,1700580390487
17,10.215.173.1,42192,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1700580390489,1700580390503
6,10.215.173.1,48669,142.251.175.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1274,1184,8,8,1700580390511,1700580390863
17,10.215.173.1,60288,10.215.173.2,53,0,Root,DNS,Closed,android.clients.google.com,72,132,1,1,1700580391279,1700580391293
17,10.215.173.1,41378,10.215.173.2,53,0,Root,DNS,Closed,android.clients.google.com,72,408,1,1,1700580391296,1700580391303
17,10.215.173.1,56327,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,118,1,1,1700580391313,1700580391320
17,10.215.173.1,40666,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,106,1,1,1700580391322,1700580391327
17,10.215.173.1,47929,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1700580391341,1700580391347
17,10.215.173.1,48583,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1700580391350,1700580391356
17,10.215.173.1,46302,10.215.173.2,53,0,Root,DNS,Closed,play-lh.googleusercontent.com,75,132,1,1,1700580391368,1700580391374
17,10.215.173.1,50773,10.215.173.2,53,0,Root,DNS,Closed,play-lh.googleusercontent.com,75,120,1,1,1700580391375,1700580391379
17,10.215.173.1,59699,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,132,1,1,1700580394064,1700580394073
17,10.215.173.1,37425,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,120,1,1,1700580394075,1700580394083
6,10.215.173.1,53691,142.250.182.67,443,10017,Google Play Store,HTTPS,Closed,connectivitycheck.gstatic.com,962,5116,9,8,1700580394093,1700580394353
