IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,33973,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701090824021,1701090824160
17,10.215.173.1,55130,10.215.173.2,53,0,Root,DNS,Closed,api.wp.haokan.mobi,64,138,1,1,1701090824030,1701090824072
17,10.215.173.1,47864,10.215.173.2,53,0,Root,DNS,Closed,au.ff.avast.com,61,270,1,1,1701090824039,1701090824092
17,10.215.173.1,42907,10.215.173.2,53,0,Root,DNS,Closed,api.wp.haokan.mobi,64,114,1,1,1701090824074,1701090824087
17,10.215.173.1,49091,10.215.173.2,53,0,Root,DNS,Closed,au.ff.avast.com,61,246,1,1,1701090824094,1701090824102
6,10.215.173.1,41818,104.21.86.95,80,1000,Android,HTTP,Closed,api.wp.haokan.mobi,623,974,5,4,1701090824099,1701090884598
6,10.215.173.1,46644,184.28.173.26,80,1000,Android,HTTP,Closed,au.ff.avast.com,352,799,5,5,1701090824112,1701090824206
17,10.215.173.1,65090,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701090824161,1701090824164
6,10.215.173.1,38570,74.125.200.188,5228,10011,Google Backup Transport,TLS,Closed,mtalk.google.com,1227,1184,7,8,1701090824191,1701090885099
6,10.215.173.1,48120,142.250.183.106,443,10037,Google Play Store,HTTPS,Closed,play.googleapis.com,2228,1392,7,8,1701090824215,1701090885099
6,10.215.173.1,48261,104.21.86.95,80,1000,Android,HTTP,Closed,api.wp.haokan.mobi,706,954,5,4,1701090824250,1701090884598
6,10.215.173.1,44210,104.21.86.95,80,1000,Android,HTTP,Closed,api.wp.haokan.mobi,1196,4160,5,5,1701090824400,1701090885099
17,10.215.173.1,33829,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,106,1,1,1701090824840,1701090824845
6,10.215.173.1,42248,142.250.196.46,443,10037,Google Play Store,HTTPS,Closed,play-fe.googleapis.com,31330,41298,46,57,1701090824849,1701090920450
17,10.215.173.1,54076,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,132,1,1,1701090825771,1701090825820
17,10.215.173.1,53420,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,120,1,1,1701090825822,1701090825828
6,10.215.173.1,47471,142.250.195.227,443,10037,Google Play Store,HTTPS,Closed,connectivitycheck.gstatic.com,1585,5448,10,11,1701090825837,1701090900227
6,10.215.173.1,41441,142.250.195.227,443,10037,Google Play Store,HTTPS,Closed,connectivitycheck.gstatic.com,1585,5409,10,10,1701090825872,1701090900227
17,10.215.173.1,2316,10.215.173.2,53,0,Root,DNS,Closed,android-safebrowsing.google.com,77,168,1,1,1701090828719,1701090828818
6,10.215.173.1,39307,142.250.195.110,443,10037,Google Play Store,HTTPS,Closed,android-safebrowsing.google.com,9973,9201,12,13,1701090828823,1701090890171
17,10.215.173.1,25810,10.215.173.2,53,0,Root,DNS,Closed,www.gstatic.com,61,92,1,1,1701090829140,1701090829146
6,10.215.173.1,45804,142.250.183.227,443,10037,Google Play Store,HTTPS,Closed,www.gstatic.com,10037,2125943,227,523,1701090829151,1701090890171
17,10.215.173.1,18182,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701090831088,1701090831105
17,10.215.173.1,46171,142.250.182.10,443,10011,Google Backup Transport,QUIC,Closed,www.googleapis.com,6506,100146,51,85,1701090831117,1701090831397
6,10.215.173.1,48788,142.250.182.10,443,10011,Google Backup Transport,HTTPS,Closed,www.googleapis.com,851,6060,6,6,1701090831175,1701090895215
17,10.215.173.1,15169,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701090837126,1701090837143
17,10.215.173.1,45105,142.250.182.10,443,10037,Google Play Store,QUIC,Closed,play.googleapis.com,5796,10686,27,25,1701090837154,1701090852097
6,10.215.173.1,48790,142.250.182.10,443,10037,Google Play Store,HTTPS,Closed,play.googleapis.com,873,6063,6,6,1701090837195,1701090900228
17,10.215.173.1,21604,10.215.173.2,53,0,Root,DNS,Closed,rr4---sn-ci5gup-h55k.gvt1.com,75,188,1,1,1701090837396,1701090837502
17,10.215.173.1,42510,116.119.62.79,443,10037,Google Play Store,QUIC,Closed,rr4---sn-ci5gup-h55k.gvt1.com,4622,7966,16,15,1701090837511,1701090852174
17,10.215.173.1,15294,10.215.173.2,53,0,Root,DNS,Closed,rr3---sn-h557sn6l.gvt1.com,72,176,1,1,1701090837664,1701090837808
17,10.215.173.1,39836,172.217.138.168,443,10037,Google Play Store,QUIC,Closed,rr3---sn-h557sn6l.gvt1.com,37961,4073922,502,3195,1701090837825,1701090845808
17,10.215.173.1,39132,172.217.138.168,443,10037,Google Play Store,UDP,Closed,rr3---sn-h557sn6l.gvt1.com,3834,0,3,0,1701090839633,1701090840237
17,10.215.173.1,20227,10.215.173.2,53,0,Root,DNS,Closed,rr4---sn-ci5gup-qxaez.gvt1.com,76,192,1,1,1701090846017,1701090846103
17,10.215.173.1,37980,116.119.97.15,443,10037,Google Play Store,QUIC,Closed,rr4---sn-ci5gup-qxaez.gvt1.com,4421,33049,21,31,1701090846111,1701090846393
17,10.215.173.1,18798,10.215.173.2,53,0,Root,DNS,Closed,rr2---sn-ci5gup-h55d.gvt1.com,75,188,1,1,1701090846537,1701090846688
17,10.215.173.1,46705,116.119.64.141,443,10037,Google Play Store,QUIC,Closed,rr2---sn-ci5gup-h55d.gvt1.com,3902,7184,12,11,1701090846713,1701090847071
17,10.215.173.1,20852,10.215.173.2,53,0,Root,DNS,Closed,rr5---sn-h5576nsz.gvt1.com,72,176,1,1,1701090846969,1701090847060
17,10.215.173.1,39463,172.217.136.74,443,10037,Google Play Store,QUIC,Closed,rr5---sn-h5576nsz.gvt1.com,4423,19849,18,21,1701090847069,1701090847281
17,10.215.173.1,44880,172.217.138.168,443,10037,Google Play Store,QUIC,Closed,rr3---sn-h557sn6l.gvt1.com,8514,0,8,0,1701090852141,1701090856161
17,10.215.173.1,43676,172.217.138.168,443,10037,Google Play Store,QUIC,Closed,rr3---sn-h557sn6l.gvt1.com,6495,0,6,0,1701090856186,1701090860188
6,10.215.173.1,49706,172.217.138.168,443,10037,Google Play Store,HTTPS,Closed,rr3---sn-h557sn6l.gvt1.com,18092,4694335,414,1125,1701090856194,1701090857338
17,10.215.173.1,14961,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701090861339,1701090861381
17,10.215.173.1,29545,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701090861382,1701090861386
6,10.215.173.1,47782,142.250.182.10,443,10037,Google Play Store,HTTPS,Closed,play.googleapis.com,2986,7747,10,11,1701090861403,1701090925466
17,10.215.173.1,5960,10.215.173.2,53,0,Root,DNS,Closed,beacons3.gvt2.com,63,96,1,1,1701090880534,1701090880652
17,10.215.173.1,2218,10.215.173.2,53,0,Root,DNS,Closed,beacons.gvt2.com,62,142,1,1,1701090880561,1701090880673
6,10.215.173.1,46886,142.250.77.35,443,10037,Google Play Store,HTTPS,Closed,beacons3.gvt2.com,2356,7428,17,19,1701090880657,1701090945499
6,10.215.173.1,37553,142.250.192.3,443,10037,Google Play Store,HTTPS,Closed,beacons.gvt2.com,2525,7304,16,16,1701090880681,1701090945500
17,10.215.173.1,47290,142.250.192.3,443,10037,Google Play Store,QUIC,Closed,beacons.gvt2.com,3191,7687,8,10,1701090880978,1701090881313
17,10.215.173.1,42608,142.250.77.35,443,10037,Google Play Store,QUIC,Closed,beacons3.gvt2.com,4090,5246,5,7,1701090881023,1701090881304
17,10.215.173.1,11617,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701090890170,1701090890189
17,10.215.173.1,28932,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701090890191,1701090890196
6,10.215.173.1,49170,142.251.10.188,5228,10011,Google Backup Transport,TLS,Closed,mtalk.google.com,1556,2223,12,13,1701090890209,1701090975714
17,10.215.173.1,7137,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,64,1,1,1701090907119,1701090907170
17,10.215.173.1,7727,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,162,1,1,1701090907171,1701090907174
6,10.215.173.1,49508,103.73.195.14,80,10141,TouchPal for OPPO,HTTP,Closed,usa.ime.cootek.com,1440,2528,11,10,1701090907183,1701090914938
17,10.215.173.1,23527,10.215.173.2,53,0,Root,DNS,Closed,android.googleapis.com,68,346,1,1,1701090908647,1701090908652
17,10.215.173.1,38980,142.250.77.106,443,10011,Google Backup Transport,QUIC,Closed,android.googleapis.com,6898,9388,17,17,1701090908661,1701090908926
17,10.215.173.1,1929,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,220,1,1,1701090909160,1701090909165
17,10.215.173.1,33248,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,364,1,1,1701090909168,1701090909172
6,10.215.173.1,42861,172.217.160.138,443,10011,Google Backup Transport,TLS,Closed,nearbysharing-pa.googleapis.com,12357,29474,26,39,1701090909188,1701090975715
17,10.215.173.1,16839,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,220,1,1,1701090975741,1701090975744
17,10.215.173.1,17893,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,364,1,1,1701090975750,1701090975758
17,10.215.173.1,18076,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701090980833,1701090980836
17,10.215.173.1,9535,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701090980838,1701090980842
6,10.215.173.1,40963,142.251.10.188,5228,10011,Google Backup Transport,TLS,Closed,mtalk.google.com,1354,1184,7,8,1701090980862,1701091041173
17,10.215.173.1,1632,10.215.173.2,53,0,Root,DNS,Closed,android.clients.google.com,72,132,1,1,1701091028068,1701091028186
17,10.215.173.1,52507,10.215.173.2,53,0,Root,DNS,Closed,android.clients.google.com,72,408,1,1,1701091028189,1701091028224
17,10.215.173.1,60841,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,118,1,1,1701091028237,1701091028337
17,10.215.173.1,62181,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,106,1,1,1701091028339,1701091028443
17,10.215.173.1,57978,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701091028466,1701091028472
17,10.215.173.1,34783,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701091028474,1701091028478
17,10.215.173.1,48109,10.215.173.2,53,0,Root,DNS,Closed,play-lh.googleusercontent.com,75,132,1,1,1701091028487,1701091028574
17,10.215.173.1,54358,10.215.173.2,53,0,Root,DNS,Closed,play-lh.googleusercontent.com,75,120,1,1,1701091028575,1701091028603
6,10.215.173.1,37234,142.250.192.106,443,10037,Google Play Store,HTTPS,Closed,play.googleapis.com,7982,7506,11,11,1701091028858,1701091091546
17,10.215.173.1,37642,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,132,1,1,1701091032776,1701091032830
17,10.215.173.1,47757,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,120,1,1,1701091032831,1701091032861
6,10.215.173.1,43485,142.251.42.3,443,10037,Google Play Store,HTTPS,Closed,connectivitycheck.gstatic.com,1303,5447,11,11,1701091032868,1701091152398
17,10.215.173.1,48475,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701091046436,1701091046453
17,10.215.173.1,1674,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701091046455,1701091046466
6,10.215.173.1,40940,142.251.10.188,5228,10011,Google Backup Transport,TLS,Closed,mtalk.google.com,1360,1224,9,9,1701091046479,1701091087382
17,10.215.173.1,49937,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,174,1,1,1701091047621,1701091047722
17,10.215.173.1,39153,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,162,1,1,1701091047724,1701091047739
6,10.215.173.1,49963,142.250.195.78,443,10011,Google Backup Transport,HTTPS,Closed,android.apis.google.com,2558,1842,8,9,1701091047745,1701091087096
17,10.215.173.1,57500,10.215.173.2,53,0,Root,DNS,Closed,graph.facebook.com,64,156,1,1,1701091072087,1701091072128
6,10.215.173.1,43914,157.240.16.16,443,10144,Instagram,HTTPS,Closed,graph.facebook.com,3816,5541,33,33,1701091072146,1701091137359
6,10.215.173.1,43915,157.240.16.16,443,10144,Instagram,HTTPS,Closed,graph.facebook.com,714,3642,9,8,1701091072149,1701091072325
17,10.215.173.1,54309,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,64,1,1,1701091089795,1701091089840
17,10.215.173.1,54914,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,162,1,1,1701091089842,1701091089846
6,10.215.173.1,49158,103.73.195.14,443,10141,TouchPal for OPPO,HTTPS,Closed,usa.ime.cootek.com,8923,7711,18,18,1701091089879,1701091099357
17,10.215.173.1,43062,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701091094079,1701091094102
17,10.215.173.1,46579,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701091094103,1701091094110
6,10.215.173.1,40159,142.251.10.188,5228,10011,Google Backup Transport,TLS,Closed,mtalk.google.com,1451,8221,13,13,1701091094143,1701091120543
17,10.215.173.1,1309,10.215.173.2,53,0,Root,DNS,Closed,footprints-pa.googleapis.com,74,214,1,1,1701091096286,1701091096392
17,10.215.173.1,51153,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,220,1,1,1701091096309,1701091096316
17,10.215.173.1,36794,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,364,1,1,1701091096318,1701091096321
17,10.215.173.1,34565,10.215.173.2,53,0,Root,DNS,Closed,footprints-pa.googleapis.com,74,358,1,1,1701091096394,1701091096401
6,10.215.173.1,47127,172.217.160.138,443,10011,Google Backup Transport,TLS,Closed,nearbysharing-pa.googleapis.com,21370,66140,48,64,1701091096406,1701091120219
6,10.215.173.1,48851,142.250.183.10,443,10011,Google Backup Transport,TLS,Closed,footprints-pa.googleapis.com,2315,6215,13,13,1701091096438,1701091120219
17,10.215.173.1,46301,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,174,1,1,1701091098612,1701091098615
17,10.215.173.1,35039,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,162,1,1,1701091098616,1701091098619
6,10.215.173.1,42734,142.250.195.78,443,10011,Google Backup Transport,HTTPS,Closed,android.apis.google.com,3503,6754,11,11,1701091098631,1701091120217
17,10.215.173.1,42229,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,194,1,1,1701091099616,1701091099725
17,10.215.173.1,64718,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701091099726,1701091099730
6,10.215.173.1,38668,172.217.166.106,7,10011,Google Backup Transport,TCP,Error,www.googleapis.com,300,40,5,1,1701091099753,1701091130808
17,10.215.173.1,50929,10.215.173.2,53,0,Root,DNS,Closed,dl.google.com,59,100,1,1,1701091100023,1701091100160
6,10.215.173.1,44112,142.250.195.78,443,10011,Google Backup Transport,HTTPS,Closed,android.apis.google.com,1536,1760,8,8,1701091100141,1701091120219
17,10.215.173.1,44806,10.215.173.2,53,0,Root,DNS,Closed,dl.google.com,59,88,1,1,1701091100161,1701091100165
6,10.215.173.1,47347,142.250.192.110,443,10009,Download manager,HTTPS,Closed,dl.google.com,21230,5361645,516,1144,1701091100197,1701091101597
17,10.215.173.1,62389,10.215.173.2,53,0,Root,DNS,Closed,phonedeviceverification-pa.googleapis.com,87,240,1,1,1701091100487,1701091100589
17,10.215.173.1,57484,10.215.173.2,53,0,Root,DNS,Closed,phonedeviceverification-pa.googleapis.com,87,384,1,1,1701091100591,1701091100598
6,10.215.173.1,47390,142.250.182.202,443,10011,Google Backup Transport,TLS,Closed,phonedeviceverification-pa.googleapis.com,2483,6193,16,15,1701091100646,1701091102505
17,10.215.173.1,49759,10.215.173.2,53,0,Root,DNS,Closed,googleads.g.doubleclick.net,73,128,1,1,1701091101016,1701091101140
17,10.215.173.1,35505,10.215.173.2,53,0,Root,DNS,Closed,googleads.g.doubleclick.net,73,116,1,1,1701091101142,1701091101198
6,10.215.173.1,44330,142.250.67.66,443,10011,Google Backup Transport,HTTPS,Closed,googleads.g.doubleclick.net,1683,6216,9,9,1701091101226,1701091120271
6,10.215.173.1,49686,163.70.139.8,443,10147,Facebook,HTTPS,Closed,graph.facebook.com,1554,4211,8,8,1701091101527,1701091162399
17,10.215.173.1,58393,10.215.173.2,53,0,Root,DNS,Closed,graph.facebook.com,64,168,1,1,1701091101528,1701091101588
17,10.215.173.1,15821,10.215.173.2,53,10039,Google,DNS,Closed,www.google.com,60,90,1,1,1701091101559,1701091101599
17,10.215.173.1,46758,10.215.173.2,53,0,Root,DNS,Closed,graph.facebook.com,64,156,1,1,1701091101589,1701091101620
17,10.215.173.1,47328,172.217.27.196,443,10039,Google,QUIC,Closed,www.google.com,15673,11758,43,37,1701091101665,1701091102526
6,10.215.173.1,44723,172.217.27.196,443,10039,Google,HTTPS,Closed,www.google.com,891,4698,7,6,1701091101669,1701091111877
6,10.215.173.1,47742,142.250.182.202,443,10011,Google Backup Transport,TLS,Closed,phonedeviceverification-pa.googleapis.com,2359,6112,14,13,1701091101717,1701091102922
17,10.215.173.1,34045,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701091102495,1701091102666
17,10.215.173.1,64770,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701091102668,1701091102765
17,10.215.173.1,35851,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701091102670,1701091102673
17,10.215.173.1,63734,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701091102672,1701091102675
17,10.215.173.1,47319,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701091102768,1701091102779
17,10.215.173.1,33895,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701091102778,1701091102786
6,10.215.173.1,46831,142.250.77.138,443,10039,Google,TLS,Closed,geller-pa.googleapis.com,7030,6096,15,17,1701091102802,1701091103167
6,10.215.173.1,40636,142.250.77.138,443,10039,Google,TLS,Closed,geller-pa.googleapis.com,7115,8447,15,15,1701091102806,1701091103605
6,10.215.173.1,44882,142.250.77.138,443,10039,Google,TLS,Closed,geller-pa.googleapis.com,7190,6829,17,17,1701091102818,1701091103813
17,10.215.173.1,34724,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,106,1,1,1701091109865,1701091109880
17,10.215.173.1,45778,142.250.192.110,443,10037,Google Play Store,QUIC,Closed,play-fe.googleapis.com,6390,0,5,0,1701091109889,1701091113898
6,10.215.173.1,49531,142.250.192.110,443,10037,Google Play Store,HTTPS,Closed,play-fe.googleapis.com,63851,23886,52,48,1701091109894,1701091320681
17,10.215.173.1,35274,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701091111136,1701091111140
17,10.215.173.1,45677,172.217.166.106,443,10011,Google Backup Transport,QUIC,Closed,www.googleapis.com,8957,338438,89,272,1701091111161,1701091111638
6,10.215.173.1,43012,172.217.166.106,443,10011,Google Backup Transport,HTTPS,Closed,www.googleapis.com,851,6060,6,6,1701091111199,1701091172670
17,10.215.173.1,62622,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701091111273,1701091111276
17,10.215.173.1,45705,172.217.166.106,443,10011,Google Backup Transport,QUIC,Closed,www.googleapis.com,23418,130413,73,121,1701091111290,1701091112861
6,10.215.173.1,43014,172.217.166.106,443,10011,Google Backup Transport,HTTPS,Closed,www.googleapis.com,971,6181,9,9,1701091111398,1701091120219
17,10.215.173.1,50276,10.215.173.2,53,0,Root,DNS,Closed,deviceintegritytokens-pa.googleapis.com,85,236,1,1,1701091113314,1701091113442
17,10.215.173.1,37202,10.215.173.2,53,0,Root,DNS,Closed,deviceintegritytokens-pa.googleapis.com,85,380,1,1,1701091113445,1701091113539
6,10.215.173.1,49939,142.250.195.202,443,10011,Google Backup Transport,HTTPS,Closed,deviceintegritytokens-pa.googleapis.com,11849,6421,11,11,1701091113555,1701091120271
17,10.215.173.1,57341,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701091121571,1701091121587
17,10.215.173.1,39405,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701091121591,1701091121597
6,10.215.173.1,43617,142.251.10.188,5228,10011,Google Backup Transport,TLS,Closed,mtalk.google.com,1289,7781,9,9,1701091121667,1701091182767
17,10.215.173.1,59902,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,220,1,1,1701091123493,1701091123515
17,10.215.173.1,59771,10.215.173.2,53,0,Root,DNS,Closed,nearbysharing-pa.googleapis.com,77,364,1,1,1701091123517,1701091123522
6,10.215.173.1,40425,172.217.160.138,443,10011,Google Backup Transport,TLS,Closed,nearbysharing-pa.googleapis.com,8777,52017,33,46,1701091123586,1701091187996
17,10.215.173.1,37342,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,194,1,1,1701091124053,1701091124064
17,10.215.173.1,56531,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701091124065,1701091124069
6,10.215.173.1,38691,172.217.166.106,7,10011,Google Backup Transport,TCP,Error,www.googleapis.com,300,40,5,1,1701091124089,1701091155168
17,10.215.173.1,34943,10.215.173.2,53,0,Root,DNS,Closed,phonedeviceverification-pa.googleapis.com,87,240,1,1,1701091124484,1701091124489
17,10.215.173.1,55437,10.215.173.2,53,0,Root,DNS,Closed,phonedeviceverification-pa.googleapis.com,87,384,1,1,1701091124492,1701091124497
6,10.215.173.1,44645,142.250.182.202,443,10011,Google Backup Transport,TLS,Closed,phonedeviceverification-pa.googleapis.com,2401,6192,14,15,1701091124528,1701091125671
6,10.215.173.1,49890,142.250.182.202,443,10011,Google Backup Transport,TLS,Error,phonedeviceverification-pa.googleapis.com,2381,6112,14,13,1701091125810,1701091126526
17,10.215.173.1,34159,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,174,1,1,1701091155171,1701091155257
17,10.215.173.1,53088,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,162,1,1,1701091155258,1701091155329
6,10.215.173.1,44302,142.250.195.110,443,10011,Google Backup Transport,HTTPS,Closed,android.apis.google.com,2610,5984,10,10,1701091155340,1701091218609
17,10.215.173.1,63570,10.215.173.2,53,0,Root,DNS,Closed,android.googleapis.com,68,346,1,1,1701091157078,1701091157095
17,10.215.173.1,48295,142.250.77.138,443,10011,Google Backup Transport,QUIC,Closed,android.googleapis.com,7619,9729,24,22,1701091157110,1701091158884
6,10.215.173.1,41325,142.250.77.138,443,10011,Google Backup Transport,HTTPS,Closed,android.googleapis.com,851,6144,6,6,1701091157202,1701091218609
17,10.215.173.1,44950,172.217.166.106,443,10011,Google Backup Transport,QUIC,Closed,www.googleapis.com,18711,198813,83,179,1701091157273,1701091159343
17,10.215.173.1,45667,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701091158962,1701091158969
17,10.215.173.1,62727,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701091158970,1701091158975
6,10.215.173.1,45682,142.250.77.138,443,10039,Google,TLS,Closed,geller-pa.googleapis.com,7271,1845,13,14,1701091159037,1701091161264
6,10.215.173.1,45049,142.250.77.138,443,10039,Google,TLS,Closed,geller-pa.googleapis.com,7255,1618,12,15,1701091159105,1701091160204
6,10.215.173.1,46811,142.250.77.138,443,10039,Google,TLS,Closed,geller-pa.googleapis.com,7263,2205,12,15,1701091159111,1701091161709
17,10.215.173.1,37647,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701091159226,1701091159250
17,10.215.173.1,39066,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,194,1,1,1701091159251,1701091159255
17,10.215.173.1,1131,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701091159253,1701091159258
17,10.215.173.1,53363,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701091159257,1701091159264
17,10.215.173.1,49562,142.250.192.106,443,10037,Google Play Store,QUIC,Closed,play.googleapis.com,5164,11149,24,22,1701091159272,1701091175540
6,10.215.173.1,48499,172.217.166.106,443,10011,Google Backup Transport,HTTPS,Closed,www.googleapis.com,12102,6443,11,10,1701091159281,1701091223639
17,10.215.173.1,53500,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701091159290,1701091159297
6,10.215.173.1,46374,142.250.192.106,443,10037,Google Play Store,HTTPS,Closed,play.googleapis.com,977,6103,7,7,1701091159308,1701091218609
17,10.215.173.1,46280,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701091159574,1701091159582
17,10.215.173.1,49827,172.217.166.106,443,10011,Google Backup Transport,QUIC,Closed,www.googleapis.com,18505,16461,29,25,1701091159598,1701091160327
17,10.215.173.1,38967,10.215.173.2,53,0,Root,DNS,Closed,rr3---sn-cvh7kn66.gvt1.com,72,176,1,1,1701091159629,1701091159709
6,10.215.173.1,43032,172.217.166.106,443,10011,Google Backup Transport,HTTPS,Closed,www.googleapis.com,891,6100,7,7,1701091159668,1701091223639
17,10.215.173.1,37097,173.194.154.8,443,10037,Google Play Store,QUIC,Closed,rr3---sn-cvh7kn66.gvt1.com,5601,84051,41,71,1701091159721,1701091159959
17,10.215.173.1,44661,10.215.173.2,53,0,Root,DNS,Closed,notifications-pa.googleapis.com,77,364,1,1,1701091159888,1701091159895
17,10.215.173.1,40311,142.250.183.202,443,10011,Google Backup Transport,QUIC,Closed,notifications-pa.googleapis.com,4537,8326,17,14,1701091159902,1701091160336
6,10.215.173.1,42334,142.250.183.202,443,10011,Google Backup Transport,HTTPS,Closed,notifications-pa.googleapis.com,891,6139,7,7,1701091159942,1701091223639
17,10.215.173.1,60134,10.215.173.2,53,0,Root,DNS,Closed,rr1---sn-cvh7knzk.gvt1.com,72,176,1,1,1701091160323,1701091160440
17,10.215.173.1,42008,172.217.136.198,443,10037,Google Play Store,QUIC,Closed,rr1---sn-cvh7knzk.gvt1.com,4607,8110,16,15,1701091160450,1701091175656
6,10.215.173.1,39708,142.250.77.138,443,10039,Google,TLS,Closed,geller-pa.googleapis.com,7059,1618,12,15,1701091160685,1701091161746
17,10.215.173.1,62573,10.215.173.2,53,0,Root,DNS,Closed,rr1---sn-ci5gup-qxay.gvt1.com,75,188,1,1,1701091160709,1701091160857
17,10.215.173.1,39436,182.79.144.140,443,10037,Google Play Store,QUIC,Closed,rr1---sn-ci5gup-qxay.gvt1.com,36695,4579872,508,3594,1701091160866,1701091169157
17,10.215.173.1,59318,10.215.173.2,53,0,Root,DNS,Closed,footprints-pa.googleapis.com,74,358,1,1,1701091161553,1701091161641
17,10.215.173.1,44142,142.250.195.170,443,10011,Google Backup Transport,QUIC,Closed,footprints-pa.googleapis.com,4393,8529,16,14,1701091161650,1701091161923
