IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,26226,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701110801952,1701110801967
17,10.215.173.1,6461,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701110801969,1701110801973
6,10.215.173.1,54478,74.125.200.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1264,1224,8,9,1701110801994,1701110862151
6,10.215.173.1,34930,142.250.196.170,443,10010,Google Backup Transport,HTTPS,Closed,android.googleapis.com,7993,1142,11,11,1701110802642,1701110867158
17,10.215.173.1,32785,10.215.173.2,53,0,Root,DNS,Closed,asia-monitor-stsdk.vivoglobal.com,79,160,1,1,1701110860121,1701110860467
17,10.215.173.1,28476,10.215.173.2,53,0,Root,DNS,Closed,asia-monitor-stsdk.vivoglobal.com,79,210,1,1,1701110860472,1701110860519
6,10.215.173.1,41628,156.59.238.1,443,10139,Push Notification Engine,HTTPS,Closed,asia-monitor-stsdk.vivoglobal.com,1490,3966,10,9,1701110860535,1701110871049
17,10.215.173.1,13309,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701110873421,1701110873434
17,10.215.173.1,22274,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701110873437,1701110873476
6,10.215.173.1,40797,74.125.24.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701110873485,1701110937601
17,10.215.173.1,36810,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701110953496,1701110953508
17,10.215.173.1,61189,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701110953511,1701110953516
6,10.215.173.1,41592,74.125.24.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1144,7,7,1701110953524,1701111017910
17,10.215.173.1,54528,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111033562,1701111033575
17,10.215.173.1,46998,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111033578,1701111033582
6,10.215.173.1,60823,74.125.24.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1319,1224,8,9,1701111033592,1701111093810
17,10.215.173.1,41959,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111113609,1701111113856
17,10.215.173.1,63631,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111113858,1701111113863
6,10.215.173.1,59238,74.125.200.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1144,7,7,1701111113874,1701111175087
17,10.215.173.1,19016,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111193684,1701111193986
17,10.215.173.1,32508,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111193992,1701111194056
6,10.215.173.1,34804,172.253.118.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111194066,1701111256163
17,10.215.173.1,1663,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,194,1,1,1701111232245,1701111232591
17,10.215.173.1,15362,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701111232595,1701111232646
6,10.215.173.1,34941,142.250.183.10,443,10017,Google Play Store,HTTPS,Closed,www.googleapis.com,3801,400781,49,113,1701111232668,1701111296399
17,10.215.173.1,22256,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,106,1,1,1701111235831,1701111236177
17,10.215.173.1,36844,142.250.192.110,443,10017,Google Play Store,QUIC,Closed,play-fe.googleapis.com,37660,68069,93,105,1701111236224,1701111249967
6,10.215.173.1,35636,142.250.192.110,443,10017,Google Play Store,HTTPS,Closed,play-fe.googleapis.com,851,6073,6,6,1701111236226,1701111296399
17,10.215.173.1,26936,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,132,1,1,1701111236822,1701111236892
17,10.215.173.1,4928,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,120,1,1,1701111236895,1701111236918
6,10.215.173.1,34333,142.250.183.131,443,10017,Google Play Store,HTTPS,Closed,connectivitycheck.gstatic.com,3008,6912,21,21,1701111236925,1701111306629
17,10.215.173.1,32919,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701111237767,1701111237823
17,10.215.173.1,13878,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701111237827,1701111237832
6,10.215.173.1,58618,216.58.196.170,443,10017,Google Play Store,HTTPS,Closed,play.googleapis.com,2822,7476,9,11,1701111237844,1701111301620
17,10.215.173.1,19440,10.215.173.2,53,0,Root,DNS,Closed,beacons.gcp.gvt2.com,66,172,1,1,1701111239845,1701111239889
6,10.215.173.1,50566,216.58.200.131,443,10017,Google Play Store,HTTPS,Closed,beacons.gcp.gvt2.com,2568,7356,18,17,1701111239893,1701111301620
17,10.215.173.1,53562,216.58.200.131,443,10017,Google Play Store,QUIC,Closed,beacons.gcp.gvt2.com,2930,6371,6,8,1701111240188,1701111240319
17,10.215.173.1,18292,10.215.173.2,53,0,Root,DNS,Closed,android-safebrowsing.google.com,77,168,1,1,1701111241468,1701111241571
6,10.215.173.1,38119,142.250.67.46,443,10017,Google Play Store,HTTPS,Closed,android-safebrowsing.google.com,36051,11263,21,19,1701111241580,1701111301620
17,10.215.173.1,8618,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701111245012,1701111245026
17,10.215.173.1,52481,142.250.183.10,443,10010,Google Backup Transport,QUIC,Closed,www.googleapis.com,6665,101371,53,86,1701111245037,1701111245540
17,10.215.173.1,37991,142.250.183.10,443,10010,Google Backup Transport,QUIC,Closed,www.googleapis.com,5704,62618,37,56,1701111245040,1701111245537
6,10.215.173.1,45479,142.250.183.10,443,10010,Google Backup Transport,HTTPS,Closed,www.googleapis.com,891,6099,7,7,1701111245075,1701111306630
6,10.215.173.1,45480,142.250.183.10,443,10010,Google Backup Transport,HTTPS,Closed,www.googleapis.com,891,6101,7,7,1701111245077,1701111306630
17,10.215.173.1,30819,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,194,1,1,1701111246571,1701111246584
17,10.215.173.1,9364,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701111246586,1701111246590
6,10.215.173.1,45965,142.250.183.10,443,10010,Google Backup Transport,HTTPS,Closed,www.googleapis.com,13486,6407,11,11,1701111246600,1701111306630
17,10.215.173.1,18613,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,132,1,1,1701111249449,1701111249464
17,10.215.173.1,33237,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,120,1,1,1701111249466,1701111249473
6,10.215.173.1,60498,142.250.183.131,443,10017,Google Play Store,HTTPS,Closed,connectivitycheck.gstatic.com,1644,5740,13,13,1701111249485,1701111311639
17,10.215.173.1,10686,10.215.173.2,53,0,Root,DNS,Closed,voledevice-pa.googleapis.com,74,214,1,1,1701111249839,1701111249936
17,10.215.173.1,16914,10.215.173.2,53,0,Root,DNS,Closed,voledevice-pa.googleapis.com,74,358,1,1,1701111249939,1701111249988
6,10.215.173.1,38898,142.250.183.170,443,10017,Google Play Store,TLS,Closed,voledevice-pa.googleapis.com,9556,6041,16,16,1701111250024,1701111250750
17,10.215.173.1,20419,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701111250971,1701111250996
17,10.215.173.1,46892,216.58.196.170,443,10017,Google Play Store,QUIC,Closed,play.googleapis.com,6265,10653,27,25,1701111251007,1701111252642
6,10.215.173.1,35025,216.58.196.170,443,10017,Google Play Store,HTTPS,Closed,play.googleapis.com,891,6104,7,7,1701111251104,1701111311640
17,10.215.173.1,17365,10.215.173.2,53,0,Root,DNS,Closed,rr3---sn-ci5gup-h55r.gvt1.com,75,188,1,1,1701111251236,1701111251278
17,10.215.173.1,37909,116.119.100.142,443,10017,Google Play Store,QUIC,Closed,rr3---sn-ci5gup-h55r.gvt1.com,3889,7190,12,11,1701111251286,1701111251591
17,10.215.173.1,29270,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701111251417,1701111251421
17,10.215.173.1,4455,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701111251423,1701111251427
6,10.215.173.1,33468,216.58.196.170,443,10017,Google Play Store,HTTPS,Closed,play.googleapis.com,2427,7457,10,10,1701111251437,1701111311640
17,10.215.173.1,28696,10.215.173.2,53,0,Root,DNS,Closed,rr4---sn-h5576nsy.gvt1.com,72,176,1,1,1701111251508,1701111251606
17,10.215.173.1,44541,172.217.141.201,443,10017,Google Play Store,QUIC,Closed,rr4---sn-h5576nsy.gvt1.com,3928,10948,12,14,1701111251620,1701111251742
17,10.215.173.1,4801,10.215.173.2,53,0,Root,DNS,Closed,rr3---sn-ci5gup-h55l.gvt1.com,75,188,1,1,1701111251900,1701111251986
17,10.215.173.1,46155,182.79.221.214,443,10017,Google Play Store,QUIC,Closed,rr3---sn-ci5gup-h55l.gvt1.com,3881,10411,12,14,1701111251995,1701111252132
17,10.215.173.1,12273,10.215.173.2,53,0,Root,DNS,Closed,rr5---sn-ci5gup-h55r.gvt1.com,75,188,1,1,1701111252258,1701111252389
17,10.215.173.1,47411,116.119.100.144,443,10017,Google Play Store,QUIC,Closed,rr5---sn-ci5gup-h55r.gvt1.com,3948,11038,13,15,1701111252396,1701111252524
17,10.215.173.1,12182,10.215.173.2,53,0,Root,DNS,Closed,rr2---sn-ci5gup-h55r.gvt1.com,75,188,1,1,1701111252612,1701111252712
17,10.215.173.1,59112,116.119.100.141,443,10017,Google Play Store,QUIC,Closed,rr2---sn-ci5gup-h55r.gvt1.com,6355,114496,53,95,1701111252720,1701111252906
17,10.215.173.1,22342,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111273702,1701111273714
17,10.215.173.1,5575,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111273717,1701111273722
6,10.215.173.1,34531,172.253.118.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111273746,1701111336680
17,10.215.173.1,27780,10.215.173.2,53,0,Root,DNS,Closed,beacons.gvt2.com,62,94,1,1,1701111299939,1701111299971
6,10.215.173.1,40313,172.217.166.35,443,10017,Google Play Store,HTTPS,Closed,beacons.gvt2.com,2311,7304,16,16,1701111299977,1701111361905
17,10.215.173.1,37516,172.217.166.35,443,10017,Google Play Store,QUIC,Closed,beacons.gvt2.com,2931,6337,6,8,1701111300218,1701111300366
17,10.215.173.1,25051,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701111317351,1701111317365
17,10.215.173.1,6646,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701111317368,1701111317409
6,10.215.173.1,55901,142.250.196.10,443,10017,Google Play Store,HTTPS,Closed,play.googleapis.com,4401,1371,8,8,1701111317422,1701111382282
17,10.215.173.1,8334,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111353765,1701111353815
17,10.215.173.1,11707,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111353818,1701111353862
6,10.215.173.1,49676,74.125.68.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111353872,1701111417437
17,10.215.173.1,2698,10.215.173.2,53,0,Root,DNS,Closed,api.cloudmobi.net,63,63,1,1,1701111358069,1701111358097
17,10.215.173.1,30642,10.215.173.2,53,0,Root,DNS,Closed,api.cloudmobi.net,63,144,1,1,1701111358100,1701111358149
6,10.215.173.1,44559,18.155.33.18,80,10125,TouchPal 2015,HTTP,Closed,api.cloudmobi.net,651,889,5,4,1701111358250,1701111419299
17,10.215.173.1,9433,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,64,1,1,1701111358931,1701111358962
17,10.215.173.1,14834,10.215.173.2,53,0,Root,DNS,Closed,usa.ime.cootek.com,64,162,1,1,1701111358963,1701111358968
6,10.215.173.1,49320,103.73.195.14,443,10125,TouchPal 2015,HTTPS,Closed,usa.ime.cootek.com,3577,7125,15,14,1701111358993,1701111370049
17,10.215.173.1,2160,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,132,1,1,1701111359630,1701111359636
17,10.215.173.1,13838,10.215.173.2,53,0,Root,DNS,Closed,connectivitycheck.gstatic.com,75,120,1,1,1701111359640,1701111359663
6,10.215.173.1,33291,142.250.196.3,443,10017,Google Play Store,HTTPS,Closed,connectivitycheck.gstatic.com,1284,5155,9,9,1701111359670,1701111422554
17,10.215.173.1,16968,10.215.173.2,53,0,Root,DNS,Closed,rts.mobula.sdk.duapps.com,71,71,1,1,1701111364004,1701111364051
17,10.215.173.1,27620,10.215.173.2,53,0,Root,DNS,Closed,rts.mobula.sdk.duapps.com,71,128,1,1,1701111364053,1701111364153
6,10.215.173.1,47160,52.89.29.138,80,10125,TouchPal 2015,HTTP,Closed,rts.mobula.sdk.duapps.com,954,481,5,4,1701111364171,1701111424839
17,10.215.173.1,36844,142.250.192.110,443,10017,Google Play Store,UDP,Closed,play-fe.googleapis.com,31231,2177,30,14,1701111374933,1701111375479
17,10.215.173.1,37516,172.217.166.35,443,10017,Google Play Store,UDP,Closed,beacons.gvt2.com,2501,2621,8,8,1701111375449,1701111375693
17,10.215.173.1,55463,10.215.173.2,53,0,Root,DNS,Closed,www.googleapis.com,64,338,1,1,1701111377201,1701111377254
17,10.215.173.1,42285,142.250.183.234,443,10010,Google Backup Transport,QUIC,Closed,www.googleapis.com,29579,78770,59,76,1701111377265,1701111378526
17,10.215.173.1,42809,10.215.173.2,53,0,Root,DNS,Closed,firebaseinstallations.googleapis.com,82,230,1,1,1701111397993,1701111398377
17,10.215.173.1,35461,10.215.173.2,53,0,Root,DNS,Closed,firebaseinstallations.googleapis.com,82,374,1,1,1701111398380,1701111398418
6,10.215.173.1,35525,142.250.192.106,443,10074,Hangouts,HTTPS,Closed,firebaseinstallations.googleapis.com,1359,6391,9,9,1701111398441,1701111462963
17,10.215.173.1,1175,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,174,1,1,1701111399520,1701111399554
17,10.215.173.1,62537,10.215.173.2,53,0,Root,DNS,Closed,android.apis.google.com,69,162,1,1,1701111399557,1701111399580
6,10.215.173.1,60111,142.250.192.110,443,10010,Google Backup Transport,HTTPS,Closed,android.apis.google.com,1736,1760,7,7,1701111399586,1701111462963
17,10.215.173.1,58658,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111433794,1701111433806
17,10.215.173.1,52973,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111433809,1701111433815
6,10.215.173.1,36119,74.125.68.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111433825,1701111498149
17,10.215.173.1,53562,216.58.200.131,443,10017,Google Play Store,UDP,Closed,beacons.gcp.gvt2.com,2349,2605,8,8,1701111435542,1701111435722
17,10.215.173.1,44240,10.215.173.2,53,0,Root,DNS,Closed,mail.google.com,61,92,1,1,1701111458049,1701111458083
6,10.215.173.1,41285,142.250.183.197,443,10068,Gmail,HTTPS,Closed,mail.google.com,4945,9732,17,17,1701111458098,1701111523245
17,10.215.173.1,53580,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701111491361,1701111491408
17,10.215.173.1,39607,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701111491410,1701111491442
6,10.215.173.1,43046,142.251.42.10,443,10062,Drive,HTTPS,Error,play.googleapis.com,2492,6497,18,17,1701111491460,1701111551947
17,10.215.173.1,51787,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111513844,1701111513865
17,10.215.173.1,42284,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111513867,1701111513871
6,10.215.173.1,41273,74.125.68.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111513879,1701111578485
17,10.215.173.1,4082,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111593889,1701111593909
17,10.215.173.1,1651,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111593912,1701111593916
6,10.215.173.1,43454,74.125.68.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111593925,1701111653598
17,10.215.173.1,11958,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111660053,1701111660081
17,10.215.173.1,8443,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111660083,1701111660087
6,10.215.173.1,45876,74.125.130.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111660095,1701111724168
17,10.215.173.1,22627,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111734000,1701111734018
17,10.215.173.1,8003,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111734022,1701111734031
6,10.215.173.1,57012,74.125.130.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701111734040,1701111794390
17,10.215.173.1,35609,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111814055,1701111814069
17,10.215.173.1,1697,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111814072,1701111814076
6,10.215.173.1,39993,172.217.194.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1397,2529,9,10,1701111814084,1701111915142
17,10.215.173.1,58208,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,106,1,1,1701111839222,1701111839278
17,10.215.173.1,37295,142.250.196.174,443,10017,Google Play Store,QUIC,Closed,play-fe.googleapis.com,9054,0,8,0,1701111839285,1701111843290
17,10.215.173.1,36586,142.250.196.174,443,10017,Google Play Store,QUIC,Closed,play-fe.googleapis.com,3039,6534,7,8,1701111843367,1701111843520
6,10.215.173.1,47816,142.250.196.174,443,10017,Google Play Store,HTTPS,Closed,play-fe.googleapis.com,3969,9873,15,17,1701111843370,1701111905119
17,10.215.173.1,33860,10.215.173.2,53,10023,Google,DNS,Closed,www.google.com,60,90,1,1,1701111857443,1701111857472
17,10.215.173.1,33617,142.250.193.100,443,10023,Google,QUIC,Closed,www.google.com,6617,8623,20,15,1701111857480,1701111858634
6,10.215.173.1,42143,142.250.193.100,443,10023,Google,HTTPS,Closed,www.google.com,1099,4656,6,5,1701111857482,1701111867819
17,10.215.173.1,63487,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701111934134,1701111934144
17,10.215.173.1,50265,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701111934147,1701111934150
6,10.215.173.1,49209,172.217.194.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1318,1184,7,8,1701111934160,1701111995318
17,10.215.173.1,33087,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701112014184,1701112014197
17,10.215.173.1,3126,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701112014200,1701112014203
6,10.215.173.1,45622,172.217.194.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701112014213,1701112075647
17,10.215.173.1,20566,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701112094222,1701112094251
17,10.215.173.1,9522,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701112094253,1701112094273
6,10.215.173.1,35963,64.233.170.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701112094281,1701112155912
17,10.215.173.1,27112,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701112183954,1701112184308
17,10.215.173.1,19116,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701112184312,1701112184353
6,10.215.173.1,53876,64.233.170.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701112184362,1701112246135
17,10.215.173.1,56133,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,196,1,1,1701112217706,1701112217755
17,10.215.173.1,62558,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701112217757,1701112217779
6,10.215.173.1,32892,142.251.42.74,443,10017,Google Play Store,HTTPS,Closed,play.googleapis.com,3221,6343,10,10,1701112217789,1701112281209
17,10.215.173.1,46062,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701112260053,1701112260075
17,10.215.173.1,35211,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701112260077,1701112260086
6,10.215.173.1,50041,64.233.170.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701112260094,1701112321271
6,10.215.173.1,57477,156.59.239.218,8888,10139,Push Notification Engine,MQTT,Closed,,383,274,4,4,1701112331615,1701112391631
17,10.215.173.1,1173,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701112340161,1701112340178
17,10.215.173.1,38895,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701112340182,1701112340187
6,10.215.173.1,55740,64.233.170.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1184,7,8,1701112340201,1701112401645
17,10.215.173.1,65268,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701112352973,1701112352986
17,10.215.173.1,40453,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701112352989,1701112352995
17,10.215.173.1,40638,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701112352992,1701112352996
17,10.215.173.1,56646,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701112352994,1701112353000
17,10.215.173.1,59106,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701112352999,1701112353002
17,10.215.173.1,54957,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701112353005,1701112353015
6,10.215.173.1,51528,142.250.182.202,443,10023,Google,TLS,Closed,geller-pa.googleapis.com,7277,1312,12,15,1701112353010,1701112353397
6,10.215.173.1,44153,142.250.182.202,443,10023,Google,TLS,Closed,geller-pa.googleapis.com,7277,2203,13,15,1701112353014,1701112353397
6,10.215.173.1,42516,142.250.182.202,443,10023,Google,TLS,Closed,geller-pa.googleapis.com,7269,1580,13,14,1701112353025,1701112353455
6,10.215.173.1,42541,142.250.182.202,443,10023,Google,TLS,Closed,geller-pa.googleapis.com,7006,1846,12,14,1701112353566,1701112353904
6,10.215.173.1,57101,142.250.182.202,443,10023,Google,TLS,Closed,geller-pa.googleapis.com,7047,2244,13,16,1701112353571,1701112353982
6,10.215.173.1,38297,142.250.182.202,443,10023,Google,TLS,Closed,geller-pa.googleapis.com,6999,1618,12,15,1701112353606,1701112354077
17,10.215.173.1,15432,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701112408358,1701112408370
17,10.215.173.1,28844,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701112408372,1701112408383
6,10.215.173.1,40662,142.251.175.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1279,1224,7,9,1701112408394,1701112471950
17,10.215.173.1,59947,10.215.173.2,53,10023,Google,DNS,Closed,www.google.com,60,90,1,1,1701112417933,1701112417946
17,10.215.173.1,35888,142.250.77.132,443,10023,Google,QUIC,Closed,www.google.com,5919,9822,15,14,1701112417951,1701112419029
17,10.215.173.1,31459,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701112421859,1701112421879
17,10.215.173.1,22822,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701112421881,1701112421935
6,10.215.173.1,51420,142.250.193.106,443,10023,Google,TLS,Closed,geller-pa.googleapis.com,7450,8446,15,15,1701112421958,1701112422381
17,10.215.173.1,32080,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,170,1,1,1701112477618,1701112477637
17,10.215.173.1,7662,10.215.173.2,53,0,Root,DNS,Closed,mtalk.google.com,62,158,1,1,1701112477640,1701112477654
6,10.215.173.1,59279,74.125.130.188,5228,10010,Google Backup Transport,TLS,Closed,mtalk.google.com,1319,1224,8,9,1701112477686,1701112542450
17,10.215.173.1,1940,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701112478352,1701112478386
17,10.215.173.1,48260,142.250.182.234,443,10010,Google Backup Transport,QUIC,Closed,play.googleapis.com,14005,8239,27,24,1701112478395,1701112481079
17,10.215.173.1,32200,10.215.173.2,53,0,Root,DNS,Closed,play-fe.googleapis.com,68,106,1,1,1701112478561,1701112478585
17,10.215.173.1,41781,142.250.199.142,443,10017,Google Play Store,QUIC,Closed,play-fe.googleapis.com,5307,10618,16,18,1701112478591,1701112478873
17,10.215.173.1,59687,142.250.182.234,443,10010,Google Backup Transport,QUIC,Closed,play.googleapis.com,24175,7704,47,42,1701112478815,1701112483751
17,10.215.173.1,24078,10.215.173.2,53,0,Root,DNS,Closed,play.googleapis.com,65,340,1,1,1701112479187,1701112479205
17,10.215.173.1,54776,142.250.182.234,443,10010,Google Backup Transport,QUIC,Closed,play.googleapis.com,4073,8128,16,14,1701112479232,1701112479575
6,10.215.173.1,46515,142.250.182.234,443,10010,Google Backup Transport,HTTPS,Closed,play.googleapis.com,931,6144,8,8,1701112479291,1701112496017
17,10.215.173.1,32903,142.250.182.234,443,10010,Google Backup Transport,QUIC,Closed,play.googleapis.com,7871,4896,17,17,1701112479357,1701112481786
17,10.215.173.1,1749,10.215.173.2,53,0,Root,DNS,Closed,rr1---sn-cvh7knzk.gvt1.com,72,176,1,1,1701112479578,1701112479615
17,10.215.173.1,47403,172.217.136.198,443,10010,Google Backup Transport,QUIC,Closed,rr1---sn-cvh7knzk.gvt1.com,4262,8266,18,16,1701112479621,1701112479921
17,10.215.173.1,7841,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701112480751,1701112480761
17,10.215.173.1,32171,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701112480763,1701112480768
17,10.215.173.1,10182,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701112480766,1701112480768
17,10.215.173.1,17375,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,206,1,1,1701112480767,1701112480769
17,10.215.173.1,18866,10.215.173.2,53,0,Root,DNS,Closed,geller-pa.googleapis.com,70,350,1,1,1701112480771,1701112480774
