IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,59236,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,52995,14,20,1700577572966,1700577573196
6,10.215.173.1,59238,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1502,20322,22,20,1700577573159,1700577573385
6,10.215.173.1,59240,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,22046,13,17,1700577573325,1700577574278
17,10.215.173.1,44354,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577574252,1700577574272
6,10.215.173.1,59242,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,28530,16,22,1700577574279,1700577574766
6,10.215.173.1,59244,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,28170,13,13,1700577574692,1700577574899
6,10.215.173.1,59246,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,19644,16,19,1700577574863,1700577575094
6,10.215.173.1,59248,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,45306,14,18,1700577575031,1700577575257
6,10.215.173.1,59250,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1022,19316,10,11,1700577575155,1700577575348
6,10.215.173.1,59252,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,35040,16,19,1700577575326,1700577575716
6,10.215.173.1,59254,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,20157,19,17,1700577575730,1700577576184
17,10.215.173.1,51560,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577576576,1700577576603
6,10.215.173.1,59256,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1422,55543,20,18,1700577576608,1700577576926
6,10.215.173.1,59258,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1782,55903,29,27,1700577576831,1700577577112
6,10.215.173.1,59260,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,23818,14,18,1700577577133,1700577577396
6,10.215.173.1,59262,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,15962,12,11,1700577577371,1700577577556
6,10.215.173.1,59264,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,18483,16,19,1700577577547,1700577577820
6,10.215.173.1,59266,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,30808,14,18,1700577577846,1700577578033
6,10.215.173.1,59268,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,20843,14,16,1700577577993,1700577578196
6,10.215.173.1,59270,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,30628,17,21,1700577578215,1700577578473
6,10.215.173.1,59272,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,20293,15,18,1700577578369,1700577578543
6,10.215.173.1,59274,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,20093,13,13,1700577578599,1700577578876
17,10.215.173.1,44976,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577578710,1700577578715
6,10.215.173.1,59276,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,25430,16,20,1700577578719,1700577578899
6,10.215.173.1,59278,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,18749,13,14,1700577578855,1700577579089
6,10.215.173.1,59280,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1422,95539,20,30,1700577579050,1700577579313
6,10.215.173.1,59282,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,22851,15,17,1700577579272,1700577579493
6,10.215.173.1,59284,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,22891,15,18,1700577579454,1700577579649
6,10.215.173.1,59286,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,39989,17,26,1700577579646,1700577580222
6,10.215.173.1,59288,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,17471,15,17,1700577580202,1700577580372
6,10.215.173.1,59290,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,39638,17,22,1700577580479,1700577580673
6,10.215.173.1,59292,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,39518,15,19,1700577580563,1700577580761
17,10.215.173.1,43055,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577580758,1700577580761
6,10.215.173.1,59294,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,18593,14,16,1700577580766,1700577580947
6,10.215.173.1,59296,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,27492,17,21,1700577580914,1700577581117
6,10.215.173.1,59298,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,28708,17,21,1700577581066,1700577582279
6,10.215.173.1,59300,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1462,48603,21,32,1700577581335,1700577581527
6,10.215.173.1,59302,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,22857,15,19,1700577581489,1700577581671
6,10.215.173.1,59304,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,16518,13,14,1700577581627,1700577581913
6,10.215.173.1,59306,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,29622,16,22,1700577581847,1700577581995
6,10.215.173.1,59308,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,46829,19,25,1700577582022,1700577582194
6,10.215.173.1,59310,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,24128,16,18,1700577582173,1700577582369
6,10.215.173.1,59312,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1342,35323,18,22,1700577582496,1700577582700
6,10.215.173.1,59314,54.230.27.104,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,22935,16,21,1700577582649,1700577582846
17,10.215.173.1,35099,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577582915,1700577582960
6,10.215.173.1,60870,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,39644,15,20,1700577582965,1700577583158
6,10.215.173.1,60872,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1462,45393,21,29,1700577583065,1700577583238
6,10.215.173.1,60874,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,35795,17,23,1700577583240,1700577583427
6,10.215.173.1,60876,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,22725,14,17,1700577583372,1700577583575
6,10.215.173.1,60878,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,49419,19,25,1700577583594,1700577583762
6,10.215.173.1,60880,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1062,19269,11,11,1700577583859,1700577584057
6,10.215.173.1,60882,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,19429,14,15,1700577583970,1700577584159
6,10.215.173.1,60884,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,23170,13,13,1700577584133,1700577584316
6,10.215.173.1,60886,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,20295,15,18,1700577584268,1700577584878
17,10.215.173.1,27530,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577585034,1700577585052
6,10.215.173.1,60888,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,26236,16,21,1700577585061,1700577585284
6,10.215.173.1,60890,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,19999,13,13,1700577585296,1700577585496
6,10.215.173.1,60892,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1022,19879,10,10,1700577585427,1700577585583
6,10.215.173.1,60894,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,28464,15,19,1700577585589,1700577585953
6,10.215.173.1,60896,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,28624,17,23,1700577585691,1700577585885
6,10.215.173.1,60898,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,17817,14,15,1700577585838,1700577586049
6,10.215.173.1,60900,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1462,43704,21,31,1700577586051,1700577586264
6,10.215.173.1,60902,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,23698,16,17,1700577586233,1700577586434
6,10.215.173.1,60904,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1342,29654,18,24,1700577586440,1700577586638
6,10.215.173.1,60906,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,21763,13,16,1700577586590,1700577586780
6,10.215.173.1,60908,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,24382,14,16,1700577586804,1700577586989
6,10.215.173.1,60910,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,19429,14,18,1700577586971,1700577587291
17,10.215.173.1,30278,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577587312,1700577587328
6,10.215.173.1,60912,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,28380,17,22,1700577587333,1700577587527
6,10.215.173.1,60914,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,18559,13,15,1700577587470,1700577587647
6,10.215.173.1,60916,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1122,18359,12,10,1700577587614,1700577588844
6,10.215.173.1,60918,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,28678,15,19,1700577587776,1700577587962
6,10.215.173.1,60920,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,24060,13,13,1700577587893,1700577588084
6,10.215.173.1,60922,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,17971,16,18,1700577588053,1700577588227
6,10.215.173.1,60924,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,20287,13,16,1700577588217,1700577588431
6,10.215.173.1,60926,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,20407,16,19,1700577588371,1700577588563
6,10.215.173.1,60928,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,20904,12,13,1700577588641,1700577588866
6,10.215.173.1,60930,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,21024,13,16,1700577588814,1700577589085
6,10.215.173.1,60932,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,20296,16,20,1700577589052,1700577589261
6,10.215.173.1,60934,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,33737,13,14,1700577589267,1700577589457
17,10.215.173.1,8251,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577589399,1700577589402
6,10.215.173.1,60936,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1422,34257,20,27,1700577589407,1700577589889
6,10.215.173.1,60938,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,22254,12,13,1700577590098,1700577590307
6,10.215.173.1,60940,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,22294,12,14,1700577590190,1700577590376
6,10.215.173.1,60942,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,35403,17,24,1700577590391,1700577590749
6,10.215.173.1,60944,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,22430,14,14,1700577590500,1700577591147
6,10.215.173.1,60946,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,23546,16,19,1700577590682,1700577590905
6,10.215.173.1,60948,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,21158,16,20,1700577590857,1700577591084
6,10.215.173.1,60950,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1342,39006,18,25,1700577590995,1700577591263
6,10.215.173.1,60952,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1362,22020,18,21,1700577591134,1700577592471
6,10.215.173.1,60954,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,63824,19,27,1700577591347,1700577591503
17,10.215.173.1,5892,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577591593,1700577591600
6,10.215.173.1,60956,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,23339,16,18,1700577591605,1700577591820
6,10.215.173.1,60958,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,23259,13,16,1700577591692,1700577591987
6,10.215.173.1,60960,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,33914,19,24,1700577591840,1700577592017
6,10.215.173.1,60962,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,33914,17,24,1700577591960,1700577592428
6,10.215.173.1,60964,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,20696,13,15,1700577592385,1700577592636
6,10.215.173.1,60966,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,41036,19,26,1700577592587,1700577592835
6,10.215.173.1,60968,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,40876,16,22,1700577592741,1700577592908
6,10.215.173.1,60970,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,32854,16,21,1700577593028,1700577593214
6,10.215.173.1,60972,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,32934,17,23,1700577593146,1700577593303
6,10.215.173.1,60974,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,17796,12,12,1700577593329,1700577593509
6,10.215.173.1,60976,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,17996,14,17,1700577593455,1700577593617
17,10.215.173.1,4879,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577593695,1700577593699
6,10.215.173.1,60978,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,52509,16,23,1700577593705,1700577593898
6,10.215.173.1,60980,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,18888,14,16,1700577593835,1700577594019
6,10.215.173.1,60982,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,17562,15,18,1700577594025,1700577594191
6,10.215.173.1,60984,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,17179,13,14,1700577594219,1700577594687
6,10.215.173.1,60986,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,26446,17,23,1700577594697,1700577595046
6,10.215.173.1,60988,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,27261,13,15,1700577595007,1700577595219
6,10.215.173.1,60990,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,34827,14,17,1700577595231,1700577595409
6,10.215.173.1,60992,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,19304,16,18,1700577595418,1700577595577
6,10.215.173.1,60994,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,43436,13,15,1700577595589,1700577595790
17,10.215.173.1,19169,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577595785,1700577595791
6,10.215.173.1,60996,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,19474,14,15,1700577595795,1700577595972
6,10.215.173.1,60998,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1162,16101,13,12,1700577595975,1700577597179
6,10.215.173.1,61000,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,20520,14,16,1700577596102,1700577596264
6,10.215.173.1,32769,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,43918,12,13,1700577596283,1700577596466
6,10.215.173.1,32771,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1242,23259,15,18,1700577596425,1700577597600
6,10.215.173.1,32773,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1062,16257,11,11,1700577596589,1700577596740
6,10.215.173.1,32775,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,20110,15,17,1700577596925,1700577597133
6,10.215.173.1,32777,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,20030,13,15,1700577597085,1700577597296
6,10.215.173.1,32779,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,31220,14,17,1700577597289,1700577597504
6,10.215.173.1,32781,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,22862,15,20,1700577597458,1700577597859
6,10.215.173.1,32783,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,22713,15,18,1700577597746,1700577597933
17,10.215.173.1,31199,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577597870,1700577597873
6,10.215.173.1,32785,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,22633,13,16,1700577597878,1700577598111
6,10.215.173.1,32787,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1282,20272,16,16,1700577598075,1700577599257
6,10.215.173.1,32789,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,28386,14,17,1700577598261,1700577598444
6,10.215.173.1,32791,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,23979,17,20,1700577598411,1700577598595
6,10.215.173.1,32793,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1422,37242,20,29,1700577598560,1700577598745
6,10.215.173.1,32795,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,19804,13,14,1700577598751,1700577598932
6,10.215.173.1,32797,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,22669,19,23,1700577598967,1700577599177
6,10.215.173.1,32799,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,22430,15,20,1700577599175,1700577600094
6,10.215.173.1,32801,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1462,41059,21,31,1700577599385,1700577600089
17,10.215.173.1,17974,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577600074,1700577600093
6,10.215.173.1,32803,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,23074,14,17,1700577600100,1700577600299
6,10.215.173.1,32805,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,23074,15,17,1700577600231,1700577600419
6,10.215.173.1,32807,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1462,92986,21,49,1700577600386,1700577600628
6,10.215.173.1,32809,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,24325,12,13,1700577600568,1700577600810
6,10.215.173.1,32811,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,24285,12,12,1700577600756,1700577600994
6,10.215.173.1,32813,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,39084,14,16,1700577600932,1700577601200
6,10.215.173.1,32815,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,28643,14,16,1700577601063,1700577601237
6,10.215.173.1,32817,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1382,92858,19,47,1700577601206,1700577601486
6,10.215.173.1,32819,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,18722,12,13,1700577601399,1700577601600
6,10.215.173.1,32821,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,24348,16,20,1700577601827,1700577602017
6,10.215.173.1,32823,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,24108,13,14,1700577601984,1700577602186
17,10.215.173.1,3615,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577602144,1700577602152
6,10.215.173.1,32825,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,21896,17,20,1700577602165,1700577602352
6,10.215.173.1,32827,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1422,96166,20,48,1700577602314,1700577602556
6,10.215.173.1,32829,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,17570,12,14,1700577602503,1700577602719
6,10.215.173.1,32831,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1462,61524,21,38,1700577602708,1700577602874
6,10.215.173.1,32833,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1062,19050,11,12,1700577602866,1700577603089
6,10.215.173.1,32835,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,19210,14,16,1700577603030,1700577603202
6,10.215.173.1,32837,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1342,29642,18,25,1700577603234,1700577603401
6,10.215.173.1,32839,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,18798,15,17,1700577603365,1700577603554
6,10.215.173.1,32841,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,19551,14,16,1700577603543,1700577603741
6,10.215.173.1,32843,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1102,19431,12,13,1700577603714,1700577603916
6,10.215.173.1,32845,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1031,7168,11,10,1700577604084,1700577604331
17,10.215.173.1,21448,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577604232,1700577604237
6,10.215.173.1,32847,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1342,29702,18,24,1700577604250,1700577604417
6,10.215.173.1,32849,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1302,20774,17,21,1700577604402,1700577604765
6,10.215.173.1,32851,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1031,7168,11,10,1700577604725,1700577604834
6,10.215.173.1,32853,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1462,48245,21,35,1700577604811,1700577604977
6,10.215.173.1,32855,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,20538,14,17,1700577605049,1700577605236
6,10.215.173.1,32857,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1062,20338,11,12,1700577605156,1700577605391
6,10.215.173.1,32859,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,871,7115,7,8,1700577605234,1700577605290
6,10.215.173.1,32861,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1142,21927,13,14,1700577605429,1700577605599
6,10.215.173.1,32863,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1222,22007,15,16,1700577605524,1700577605693
6,10.215.173.1,32865,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1071,7208,12,11,1700577605671,1700577605772
6,10.215.173.1,32867,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1262,27695,16,18,1700577605783,1700577606005
6,10.215.173.1,32869,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1342,27935,18,24,1700577605927,1700577606110
6,10.215.173.1,32871,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1071,7208,12,11,1700577606101,1700577606202
6,10.215.173.1,32873,54.240.162.33,443,10015,MTP Host,HTTPS,Closed,x-in-mob.glance-cdn.com,1182,27172,14,16,1700577606167,1700577606391
17,10.215.173.1,32778,10.215.173.2,53,0,Root,DNS,Closed,x-in-mob.glance-cdn.com,69,226,1,1,1700577606292,1700577606299
